,x1,x2,t,x3
434,-2.6226226226226217,-8.158178864165848,0.0,21.395824448563076
435,-2.5825825825825817,-0.00019222184361877837,0.0,0.0004964287853217698
436,-2.5425425425425416,1.5912527663986582,0.0,-4.045827854507097
437,-2.5025025025025016,8.131678501290821,0.0,-20.34954579902607
438,-2.4624624624624616,10.35199302033191,0.0,-25.491394224240732
439,-2.4224224224224216,-10.585497110926362,0.0,25.64254555399578
440,-2.3823823823823815,1.2068032261582622,0.0,-2.8750667450016647
441,-2.3423423423423415,-0.616235817011862,0.0,1.4434352470548115
442,-2.3023023023023015,-0.9363090690474651,0.0,2.1556665253345035
443,-2.2622622622622615,-1.3815581398904817,0.0,3.125446842995483
444,-2.2222222222222214,0.9040677487761477,0.0,-2.009039441724772
445,-2.1821821821821814,-7.884395306991955,0.0,17.205186956198656
446,-2.1421421421421414,-6.938222252738421,0.0,14.862658279139355
447,-2.1021021021021014,-1.8185809469113405,0.0,3.822842831345159
448,-2.0620620620620613,-4.6146443825400745,0.0,9.515683111143694
449,-2.0220220220220213,-12.239679690997127,0.0,24.74890187769188
450,-1.9819819819819813,3.2186357991750074,0.0,-6.37927816052704
451,-1.9419419419419413,-4.079937115850249,0.0,7.923001005755235
452,-1.9019019019019012,2.061000227324183,0.0,-3.9198202521681145
453,-1.8618618618618612,1.000444737654149,0.0,-1.8626899019386551
454,-1.8218218218218212,4.450365466553148,0.0,-8.107772922048776
455,-1.7817817817817811,0.5403590201906759,0.0,-0.9628018577972001
456,-1.7417417417417411,-5.539474008546389,0.0,9.648333107978692
457,-1.701701701701701,3.200433992124303,0.0,-5.446183970581895
458,-1.661661661661661,2.5932292649094553,0.0,-4.309069649399094
459,-1.621621621621621,-6.84752197546605,0.0,11.104089689944942
460,-1.581581581581581,-2.564109496109136,0.0,4.055348352204638
461,-1.541541541541541,-0.8868132713937934,0.0,1.3670594974438852
462,-1.501501501501501,-6.917918680865592,0.0,10.387265286584968
463,-1.461461461461461,-6.075286297405044,0.0,8.878796791002364
464,-1.421421421421421,9.514608638369397,0.0,-13.524268535019559
465,-1.381381381381381,1.9694594810337696,0.0,-2.720574658485086
466,-1.3413413413413409,2.9463753459441646,0.0,-3.952095058623803
467,-1.3013013013013008,2.2429830347944635,0.0,-2.9187967419747762
468,-1.2612612612612608,2.855920086557104,0.0,-3.602061370432382
469,-1.2212212212212208,-3.2641579803482976,0.0,3.986258995019942
470,-1.1811811811811808,-9.877300654945746,0.0,11.666881654490465
471,-1.1411411411411407,-5.464028574272193,0.0,6.235227802472771
472,-1.1011011011011007,2.937309899487918,0.0,-3.2342751646013097
473,-1.0610610610610607,12.485407292249835,0.0,-13.247779509294116
474,-1.0210210210210207,0.29593182073283286,0.0,-0.30215260975724667
475,-0.9809809809809806,0.16025310884796173,0.0,-0.15720525192292537
476,-0.9409409409409406,-1.9518087855778476,0.0,1.8365367952384146
477,-0.9009009009009006,-4.997935770343941,0.0,4.502644838147693
478,-0.8608608608608606,4.924725992191235,0.0,-4.239503857141602
479,-0.8208208208208205,-1.0289476932521704,0.0,0.8445816901569364
480,-0.7807807807807805,4.284539121987064,0.0,-3.3452858009508595
481,-0.7407407407407405,3.8048185328252364,0.0,-2.818384098389063
482,-0.7007007007007005,-11.973577358806256,0.0,8.389894045209585
483,-0.6606606606606604,3.368196480482016,0.0,-2.22523491203016
484,-0.6206206206206204,-8.206801448547287,0.0,5.093310208307623
485,-0.5805805805805804,10.211625047114834,0.0,-5.928671198525127
486,-0.5405405405405403,7.453149443603201,0.0,-4.028729428974702
487,-0.5005005005005003,3.1279013479662336,0.0,-1.5655161901732895
488,-0.4604604604604603,1.056689525445118,0.0,-0.48656374545020437
489,-0.42042042042042027,5.080252400983635,0.0,-2.1358418502633896
490,-0.38038038038038025,10.059678685309729,0.0,-3.826504404822518
491,-0.3403403403403402,-11.256151479979188,0.0,3.830922425618541
492,-0.3003003003003002,2.3449837231853836,0.0,-0.7041993162718867
493,-0.26026026026026017,-2.1521094996015666,0.0,0.560108578474882
494,-0.22022022022022014,4.138490626758252,0.0,-0.9113793172040192
495,-0.18018018018018012,-2.931582818031355,0.0,0.5282131203660096
496,-0.1401401401401401,0.059776301710221746,0.0,-0.008377059298729771
497,-0.10010010010010006,8.15203916277509,0.0,-0.8160199362137224
498,-0.06006006006006004,-6.192655467286257,0.0,0.37193125929647175
499,-0.020020020020020013,7.517635229642801,0.0,-0.15050320780065662
500,0.020020020020020013,2.606213130485831,0.0,0.052176439048765365
501,0.06006006006006004,3.514683531929446,0.0,0.21109210401978648
502,0.10010010010010006,3.5998595710639494,0.0,0.3603463034098046
503,0.1401401401401401,-12.529788700518786,0.0,-1.7559263444170465
504,0.18018018018018012,0.27370401827125845,0.0,0.04931603932815466
505,0.22022022022022014,7.663551506277612,0.0,1.6876690003814554
506,0.26026026026026017,0.14178742705452407,0.0,0.03690163266684309
507,0.3003003003003002,-0.4833793228812935,0.0,-0.1451589558202082
508,0.3403403403403402,4.784655982809603,0.0,1.6284114456008654
509,0.38038038038038025,-0.6699548676131726,0.0,-0.25483768738038587
510,0.42042042042042027,13.17346504369559,0.0,5.5383937120642095
511,0.4604604604604603,5.2408129555667795,0.0,2.413187146707425
512,0.5005005005005003,0.22637556937590908,0.0,0.11330108577372823
513,0.5405405405405403,12.065663721507118,0.0,6.521980390003845
514,0.5805805805805804,17.302808690701404,0.0,10.045674715322132
515,0.6206206206206204,-3.721264285223556,0.0,-2.309493350188793
516,0.6606606606606604,1.682650436957469,0.0,1.1116609493412706
517,0.7007007007007005,7.608332118038053,0.0,5.331163646272908
518,0.7407407407407405,-2.1151265296547743,0.0,-1.5667603923368694
519,0.7807807807807805,9.444152254872705,0.0,7.3738125713720795
520,0.8208208208208205,-1.3546790304250318,0.0,-1.111948753702228
521,0.8608608608608606,0.814005817612343,0.0,0.7007457488955102
522,0.9009009009009006,5.561755233764076,0.0,5.010590300688356
523,0.9409409409409406,7.611412026938637,0.0,7.161889194516832
524,0.9809809809809806,9.011138982811383,0.0,8.839755959114267
525,1.0210210210210207,-1.6741543200534301,0.0,-1.7093467532077058
526,1.0610610610610607,2.8623459966791494,0.0,3.0371238803602574
527,1.1011011011011007,11.946074157205112,0.0,13.153835408333952
528,1.1411411411411407,-11.320855870098566,0.0,-12.91869438629866
529,1.1811811811811808,5.936495584677811,0.0,7.012076866786601
530,1.2212212212212208,5.974934981673012,0.0,7.296717395036109
531,1.2612612612612608,5.422645625034001,0.0,6.839372860403242
532,1.3013013013013008,5.383114797302442,0.0,7.0050542907839555
533,1.3413413413413409,1.1009392086437901,0.0,1.4767352748575358
534,1.381381381381381,6.085362718754043,0.0,8.406206758639215
535,1.421421421421421,11.037786112227497,0.0,15.689345624988029
536,1.461461461461461,1.6528822727916395,0.0,2.4156237420178104
537,1.501501501501501,3.7350221920144335,0.0,5.608141429451099
538,1.541541541541541,2.3391034978806315,0.0,3.6058252119481193
539,1.581581581581581,8.631516222381734,0.0,13.651447078441576
540,1.621621621621621,6.021738355227739,0.0,9.764981116585519
541,1.661661661661661,14.970018302562845,0.0,24.875105487742058
542,1.701701701701701,6.191109679258407,0.0,10.535421876615903
543,1.7417417417417411,14.49107974173247,0.0,25.239718469083574
544,1.7817817817817811,3.9976231727575975,0.0,7.122892139648169
545,1.8218218218218212,-0.4673675049167336,0.0,-0.8514603192677226
546,1.8618618618618612,6.082076467951339,0.0,11.323986216606093
547,1.9019019019019012,9.008974299097527,0.0,17.134185353638934
548,1.9419419419419413,-7.374894440654987,0.0,-14.321616831702372
549,1.9819819819819813,-0.3501256844653584,0.0,-0.6939427980394488
550,2.0220220220220213,13.484807080538477,0.0,27.266576879567282
551,2.0620620620620613,0.017357754726939234,0.0,0.03579276750499981
552,2.1021021021021014,5.8393679161178556,0.0,12.274947571418911
553,2.1421421421421414,7.730601025211356,0.0,16.560046240192488
554,2.1821821821821814,2.0333243944912662,0.0,4.437084264255214
555,2.2222222222222214,-3.33626696101164,0.0,-7.413926580025865
556,2.2622622622622615,1.6409460075704176,0.0,3.712250227336479
557,2.3023023023023015,10.279965223737708,0.0,23.667587602198918
558,2.3423423423423415,8.79465908170779,0.0,20.600102353549772
559,2.3823823823823815,8.777172991852533,0.0,20.910582302911934
560,2.4224224224224216,16.65125587139287,0.0,40.33637558435509
561,2.4624624624624616,5.910952541873035,0.0,14.555498751759421
562,2.5025025025025016,1.375370003799988,0.0,3.4418668763763454
563,2.5425425425425416,10.93566099035398,0.0,27.804383298797898
564,2.5825825825825817,9.280098781560833,0.0,23.966621477904845
565,2.6226226226226217,6.230995619333637,0.0,16.34155007272685
566,2.6626626626626617,4.613085143329475,0.0,12.283089570827228
567,2.7027027027027017,-2.1733129439137873,0.0,-5.873818767334558
568,2.7427427427427418,10.39007120265192,0.0,28.497292387653907
569,2.782782782782782,6.140112523682456,0.0,17.086599415252472
570,2.822822822822822,4.01789762760645,0.0,11.341813122973159
571,2.862862862862862,-2.0490428235318934,0.0,-5.866128603905118
572,2.902902902902902,1.4609076995077865,0.0,4.240873201774354
573,2.942942942942942,7.659223646045415,0.0,22.540658177551062
574,2.982982982982982,10.115476795195246,0.0,30.174295144826647
575,3.023023023023022,8.064518033106575,0.0,24.37922368366551
576,3.063063063063062,8.552123812580053,0.0,26.19569456105601
577,3.103103103103102,6.010776633257186,0.0,18.65205962271999
578,3.143143143143142,4.380361633098371,0.0,13.76810363156044
579,3.183183183183182,6.782133777098421,0.0,21.58877418535833
580,3.223223223223222,4.727459945943664,0.0,15.237658684623216
581,3.263263263263262,11.77786018724667,0.0,38.43425846889303
582,3.303303303303302,12.542405228400549,0.0,41.43136862234414
583,3.343343343343342,-1.935601220972388,0.0,-6.471379457505279
584,3.383383383383382,8.007063316023027,0.0,27.09096497313095
585,3.423423423423422,12.312868056401307,0.0,42.15216091380626
586,3.4634634634634622,2.5508335077976403,0.0,8.834718655635468
587,3.5035035035035023,18.70318664219674,0.0,65.52667992761619
588,3.5435435435435423,9.08505375227853,0.0,32.193283566632616
589,3.5835835835835823,1.2187083041710673,0.0,4.367343072004424
590,3.6236236236236223,0.5664606991947476,0.0,2.0526403714564423
591,3.6636636636636624,17.276031529622617,0.0,63.29356896738614
592,3.7037037037037024,-5.299559832212733,0.0,-19.62799937856567
593,3.7437437437437424,3.525931543307149,0.0,13.200184156124857
594,3.7837837837837824,7.002309040705454,0.0,26.495223397263867
595,3.8238238238238225,-0.06552452442167311,0.0,-0.2505542375283195
596,3.8638638638638625,7.205675186811384,0.0,27.841747969060997
597,3.9039039039039025,5.997689045312155,0.0,23.414401678395794
598,3.9439439439439425,0.9576719445455453,0.0,3.7770044659754225
599,3.9839839839839826,12.953229977598443,0.0,51.6054607716134
600,4.024024024024023,10.291546877975982,0.0,41.41343188134478
601,4.064064064064063,9.573441163951047,0.0,38.90707820384508
602,4.104104104104103,13.63416848791029,0.0,55.95604684727945
603,4.144144144144143,0.371894178448815,0.0,1.5411830818599535
604,4.184184184184183,3.07250995107308,0.0,12.855947543028499
605,4.224224224224223,8.383671489530048,0.0,35.4145081940108
606,4.264264264264263,1.6700999800783514,0.0,7.121747662796571
607,4.304304304304303,18.020619820628397,0.0,77.56623146016224
608,4.344344344344343,5.783419926468442,0.0,25.12516764852155
609,4.384384384384383,6.552029480392575,0.0,28.726615739859326
610,4.424424424424423,9.238494372235895,0.0,40.87502014542807
611,4.464464464464463,10.396538311467879,0.0,46.414975844991716
612,4.504504504504503,3.1680282157010193,0.0,14.270397368022605
613,4.544544544544543,-0.8867154518959977,0.0,-4.029717869477305
614,4.584584584584583,1.0491611238634695,0.0,4.809967915209898
615,4.624624624624623,8.499557588400284,0.0,39.30726332173103
616,4.664664664664663,2.765083149743444,0.0,12.898185663467913
617,4.704704704704703,8.077086025618978,0.0,38.00030462503422
618,4.744744744744743,4.455041842250655,0.0,21.138036368636733
619,4.784784784784783,11.735302484273056,0.0,56.150896771596784
620,4.824824824824823,3.692249546254488,0.0,17.814457270216845
621,4.864864864864863,6.949050310638915,0.0,33.80619070040552
622,4.904904904904903,16.90071545049756,0.0,82.89640210954757
623,4.944944944944943,9.399199075688024,0.0,46.478521955854674
624,4.984984984984983,12.869988747618782,0.0,64.15670066380532
625,5.025025025025023,2.648438517470212,0.0,13.308469827527988
626,5.065065065065063,-0.20159279976018674,0.0,-1.0210806474339784
627,5.105105105105103,8.7040657963816,0.0,44.43517073227843
628,5.145145145145143,12.253978185804705,0.0,63.048496371407566
629,5.185185185185183,5.186934061502695,0.0,26.895213652236187
630,5.225225225225223,9.215850623163375,0.0,48.15489514806086
631,5.265265265265263,13.929775809051947,0.0,73.34396472033355
632,5.305305305305303,3.513132778418692,0.0,18.638241967586648
633,5.3453453453453434,14.498007209210531,0.0,77.49685535253674
634,5.3853853853853835,4.8436368749148215,0.0,26.08485123828001
635,5.4254254254254235,15.508814902052357,0.0,84.14191868781155
636,5.4654654654654635,7.953829461239147,0.0,43.47138023860433
637,5.5055055055055035,12.75053783380206,0.0,70.19815624215346
638,5.545545545545544,4.412479351669128,0.0,24.46960521346042
639,5.585585585585584,10.39264185495931,0.0,58.048990541214145
640,5.625625625625624,1.3645569967354811,0.0,7.676486808461863
641,5.665665665665667,7.339381511723735,0.0,41.582481838194546
642,5.705705705705707,13.564519583488352,0.0,77.39515678266629
643,5.745745745745747,5.563668050246008,0.0,31.96742203044254
644,5.785785785785787,11.817630084655772,0.0,68.37427616547585
645,5.825825825825827,9.676037980815867,0.0,56.37091196030867
646,5.865865865865867,5.635641691650453,0.0,33.05791823130296
647,5.905905905905907,1.2711451823330329,0.0,7.507263839604501
648,5.945945945945947,18.53172409508495,0.0,110.18862975455919
649,5.985985985985987,3.1237688525237797,0.0,18.698836574666874
650,6.026026026026027,3.814513471248592,0.0,22.9863574543709
651,6.0660660660660675,7.662928888107629,0.0,46.48383289482707
652,6.1061061061061075,12.038239904592267,0.0,73.50677018820105
653,6.1461461461461475,12.781574946101413,0.0,78.55742759665935
654,6.1861861861861875,0.9106658239412067,0.0,5.633548340296955
655,6.226226226226228,9.192519792219473,0.0,57.234707815420556
656,6.266266266266268,13.229831470561388,0.0,82.90164665236668
657,6.306306306306308,10.616164978477707,0.0,66.94878815256213
658,6.346346346346348,4.924951853151389,0.0,31.25545019917899
659,6.386386386386388,5.413193567448377,0.0,34.57074570602668
660,6.426426426426428,7.914157348464273,0.0,50.85974992706771
661,6.466466466466468,10.70563421985167,0.0,69.22762468492672
662,6.506506506506508,20.97394410980902,0.0,136.46710381757623
663,6.546546546546548,12.962341784734669,0.0,84.85857384601076
664,6.586586586586588,8.807404427167853,0.0,58.01073186262711
665,6.626626626626628,16.059570779214393,0.0,106.42077933773705
666,6.666666666666668,13.01258560389617,0.0,86.75057069264115
667,6.706706706706708,21.892459363824976,0.0,146.82630404166903
668,6.746746746746748,8.161785407864071,0.0,55.065499148152
669,6.786786786786788,12.7181319289485,0.0,86.31524972799885
670,6.826826826826828,8.995486469805618,0.0,61.410628352426755
671,6.866866866866868,9.40645132955435,0.0,64.59284896971256
672,6.906906906906908,12.602749876692178,0.0,87.04602016934538
673,6.946946946946948,8.389836255344424,0.0,58.28374735944976
674,6.986986986986988,16.809012314720356,0.0,117.44435030705516
675,7.027027027027028,13.008721142853464,0.0,91.41263505788922
676,7.067067067067068,16.34532801251564,0.0,115.5135292976581
677,7.107107107107108,22.208388500404872,0.0,157.83739574862324
678,7.147147147147148,17.820445023904348,0.0,127.36534281349056
679,7.187187187187188,11.193324243262127,0.0,80.44851658320529
680,7.227227227227228,9.982656825394201,0.0,72.1469292085547
681,7.267267267267268,8.336192541890398,0.0,60.58133919331762
682,7.307307307307308,9.234558710452669,0.0,67.47975834464914
683,7.347347347347348,14.74790751702185,0.0,108.35799917411451
684,7.387387387387388,18.232430648251224,0.0,134.69002821230634
685,7.427427427427428,15.707259276369077,0.0,116.66452835901758
686,7.467467467467468,13.021238668667184,0.0,97.23567614440161
687,7.507507507507508,14.194438713867456,0.0,106.56485520921514
688,7.547547547547548,6.228642462565863,0.0,47.0109751428895
689,7.5875875875875884,8.734010552389108,0.0,66.27007005716662
690,7.6276276276276285,9.963368564270088,0.0,75.99686532506314
691,7.6676676676676685,28.86069832106113,0.0,221.294243382711
692,7.7077077077077085,11.544973322972393,0.0,88.98527986675418
693,7.7477477477477485,20.104822028952988,0.0,155.76708959368983
694,7.787787787787789,20.293581842580828,0.0,158.042108844123
695,7.827827827827829,21.200504445486885,0.0,165.95389866236982
696,7.867867867867869,25.32025035314981,0.0,199.21638415991745
697,7.907907907907909,7.833064211602328,0.0,61.94315042208048
698,7.947947947947949,11.057771009614696,0.0,87.88658840474544
699,7.987987987987989,18.810937490883997,0.0,150.2615427199743
700,8.028028028028029,24.559636581505103,0.0,197.16545083450544
701,8.068068068068069,8.197227921333528,0.0,66.13579283878703
702,8.108108108108109,14.237456867067722,0.0,115.43883946271127
703,8.148148148148149,4.849327002401227,0.0,39.51303483438038
704,8.188188188188189,11.892669260339286,0.0,97.37941396353891
705,8.228228228228229,10.244953305050664,0.0,84.29781398149797
706,8.268268268268269,18.28176363131846,0.0,151.1585261208113
707,8.308308308308309,12.523369303997935,0.0,104.0480132364193
708,8.348348348348349,27.559569420949515,0.0,230.07688585657556
709,8.388388388388389,11.772207734886619,0.0,98.7498506690189
710,8.428428428428429,4.430383445731151,0.0,37.34116978283913
711,8.468468468468469,7.47674612449249,0.0,63.31658880200848
712,8.508508508508509,24.42602028126486,0.0,207.82900139214348
713,8.548548548548549,10.857285309945786,0.0,92.81403057751453
714,8.588588588588589,23.50616107532999,0.0,201.88474677310444
715,8.62862862862863,3.565020430855185,0.0,30.761237351323018
716,8.66866866866867,11.290918916995262,0.0,97.87723505623521
717,8.70870870870871,15.041448896185374,0.0,130.99159699380655
718,8.74874874874875,23.117973847210443,0.0,202.25334476938866
719,8.78878878878879,2.8883445898562083,0.0,25.385050549486998
720,8.82882882882883,10.52543016205734,0.0,92.92722125059635
721,8.86886886886887,16.029879136174834,0.0,142.1668960425516
722,8.90890890890891,9.305049942774389,0.0,82.89784233302508
723,8.94894894894895,10.86369698788387,0.0,97.21866974142323
724,8.98898898898899,3.8392892654283077,0.0,34.51132893247868
725,9.02902902902903,13.16155623879804,0.0,118.83607334730563
726,9.06906906906907,12.911099628985568,0.0,117.09165429290215
727,9.10910910910911,23.88653268461146,0.0,217.5850324624267
728,9.14914914914915,15.6765094587884,0.0,143.4267231765025
729,9.18918918918919,22.92753316984259,0.0,210.68543993909407
730,9.22922922922923,17.254666675160045,0.0,159.24727401899463
731,9.26926926926927,9.39088138306833,0.0,87.04660821542817
732,9.30930930930931,13.15158872080873,0.0,122.43220731083203
733,9.34934934934935,16.699503962142963,0.0,156.1294965029182
734,9.38938938938939,9.775265836270538,0.0,91.78377732153919
735,9.42942942942943,9.275572515966074,0.0,87.46335645685727
736,9.46946946946947,21.128043767528393,0.0,200.07136540622483
737,9.50950950950951,22.98250188407873,0.0,218.5523202189669
738,9.54954954954955,9.234469209422436,0.0,88.1850212791692
739,9.58958958958959,20.45045357031165,0.0,196.11145666024586
740,9.62962962962963,15.683473243121297,0.0,151.02603863746435
741,9.66966966966967,13.310229381507035,0.0,128.70552134670467
742,9.70970970970971,13.85944735143265,0.0,134.57121051941613
743,9.74974974974975,15.556706902598705,0.0,151.67399923054194
744,9.78978978978979,19.2617680949592,0.0,188.5686606293303
745,9.82982982982983,19.198919089831442,0.0,188.72210756971447
746,9.86986986986987,17.3233017647854,0.0,170.97873413491894
747,9.90990990990991,15.763825206864302,0.0,156.21808763559218
748,9.94994994994995,20.657672076622113,0.0,205.54280324486868
749,9.98998998998999,23.57348228983642,0.0,235.49885210467215
750,10.03003003003003,23.120458020403255,0.0,231.8988882526933
751,10.07007007007007,10.381030650728357,0.0,104.53770605237966
752,10.11011011011011,21.71061414128441,0.0,219.49669952649904
753,10.15015015015015,18.629787076166657,0.0,189.09513608841831
754,10.19019019019019,19.65893959669912,0.0,200.32833342782487
755,10.23023023023023,18.06884710982284,0.0,184.84846592831775
756,10.27027027027027,15.838637189122357,0.0,162.66708464504043
757,10.31031031031031,30.882863508498176,0.0,318.4119060435748
758,10.35035035035035,27.04123796187304,0.0,279.88628681257984
759,10.39039039039039,11.23694840400685,0.0,116.7562807143054
760,10.43043043043043,13.995645276922163,0.0,145.98060438991885
761,10.47047047047047,15.2369728268236,0.0,159.53827404261747
762,10.51051051051051,10.933121904728434,0.0,114.9126926923409
763,10.55055055055055,19.64628109104593,0.0,207.2790817814055
764,10.59059059059059,12.775811300829007,0.0,135.30338694972062
765,10.63063063063063,17.217125298562102,0.0,183.0288995702998
766,10.67067067067067,12.113434590765333,0.0,129.25847120876722
767,10.71071071071071,14.051997794649743,0.0,150.5068832860383
768,10.75075075075075,16.77334535184007,0.0,180.32605513389626
769,10.79079079079079,15.083404883443638,0.0,162.76186651003243
770,10.83083083083083,18.43190809861646,0.0,199.63287850553564
771,10.87087087087087,12.133420027735195,0.0,131.90084234354777
772,10.91091091091091,14.938031516624664,0.0,162.9875310622711
773,10.95095095095095,14.364822095930855,0.0,157.30846219167523
774,10.99099099099099,16.806559971335762,0.0,184.72074923450117
775,11.03103103103103,13.418716131768104,0.0,148.02227404613063
776,11.07107107107107,13.811269015286763,0.0,152.90554084992152
777,11.11111111111111,12.790924677462357,0.0,142.1213853051373
778,11.15115115115115,18.239830203622834,0.0,203.3951035719303
779,11.19119119119119,25.989270402665085,0.0,290.8508939957914
780,11.23123123123123,23.15523410147901,0.0,260.0617884070015
781,11.27127127127127,23.664797628061407,0.0,266.7323536456171
782,11.31131131131131,13.156505299027213,0.0,148.81732720621372
783,11.35135135135135,19.647445932880036,0.0,223.02506194080038
784,11.391391391391391,10.130252416719207,0.0,115.397670172437
785,11.431431431431431,12.664789272377327,0.0,144.77667016070978
786,11.471471471471471,22.648336102892088,0.0,259.8097414806239
787,11.511511511511511,20.980392742201836,0.0,241.516032567889
788,11.551551551551551,18.396011651323896,0.0,212.50247693321097
789,11.591591591591591,24.362935606830725,0.0,282.4051995266264
790,11.631631631631631,19.328681678393753,0.0,224.82410520814355
791,11.671671671671671,23.126492450860233,0.0,269.92482680383415
792,11.711711711711711,9.47760898890342,0.0,110.99902419436437
793,11.751751751751751,22.86588880393078,0.0,268.7142488069543
794,11.791791791791791,22.254991035355367,0.0,262.4262206171033
795,11.831831831831831,23.425957745587905,0.0,277.1719925453944
796,11.871871871871871,18.76321940492072,0.0,222.75453667903875
797,11.911911911911911,7.386857096705517,0.0,87.9915910418375
798,11.951951951951951,4.795325629993242,0.0,57.31350152364295
799,11.991991991991991,18.078444378482807,0.0,216.79656021443844
800,12.032032032032035,22.7852412054961,0.0,274.1527520421053
801,12.072072072072075,7.725465030707163,0.0,93.26237064096938
802,12.112112112112115,26.588498591657377,0.0,322.04287583488923
803,12.152152152152155,14.434696235651572,0.0,175.41262492573586
804,12.192192192192195,24.685826423174923,0.0,300.9743401744451
805,12.232232232232235,16.723231498357,0.0,204.56245136128385
806,12.272272272272275,20.644657064042207,0.0,253.35685245761513
807,12.312312312312315,21.957153049972902,0.0,270.34332584050725
808,12.352352352352355,16.78908266093067,0.0,207.38466470058512
809,12.392392392392395,15.769488009584386,0.0,195.42168324189663
810,12.432432432432435,19.871218525179142,0.0,247.04758166438938
811,12.472472472472475,18.7315073502384,0.0,233.62820979376426
812,12.512512512512515,15.093013061310165,0.0,188.85151478115827
813,12.552552552552555,17.53645150605326,0.0,220.12722911502297
814,12.592592592592595,17.224402773029066,0.0,216.89988677147718
815,12.632632632632635,16.8273144694083,0.0,212.5732818858186
816,12.672672672672675,9.876296290754617,0.0,125.15907011106454
817,12.712712712712715,17.24308563073336,0.0,219.20639390421795
818,12.752752752752755,22.455090523227465,0.0,286.3642174834014
819,12.792792792792795,16.459125260977522,0.0,210.5581790143071
820,12.832832832832835,13.602444543550886,0.0,174.55789694526766
821,12.872872872872875,19.15911538844227,0.0,246.63285675211975
822,12.912912912912915,15.27688943722751,0.0,197.26914288311804
823,12.952952952952955,17.31874561353933,0.0,224.3288971363353
824,12.992992992992995,16.646545358771895,0.0,216.28844720406332
825,13.033033033033036,26.017449545804197,0.0,339.08627936573646
826,13.073073073073076,20.171932593216074,0.0,263.7091488162182
827,13.113113113113116,24.011751431296695,0.0,314.8688125625493
828,13.153153153153156,21.15863396626448,0.0,278.30275306978507
829,13.193193193193196,14.924832344839137,0.0,196.90619650148133
830,13.233233233233236,4.647357958159047,0.0,61.49957177864125
831,13.273273273273276,30.133160076354923,0.0,399.9656682807471
832,13.313313313313316,26.501465249446287,0.0,352.82231012776344
833,13.353353353353356,19.828371187202887,0.0,264.7752468841707
834,13.393393393393396,27.921882349947953,0.0,373.96875459690057
835,13.433433433433436,18.579021172973658,0.0,249.58004418549203
836,13.473473473473476,23.267674614218322,0.0,313.49639670408277
837,13.513513513513516,13.26252391701729,0.0,179.22329617590935
838,13.553553553553556,15.645019352365157,0.0,212.04560763866291
839,13.593593593593596,23.48756285402562,0.0,319.28038394160956
840,13.633633633633636,14.823887815079914,0.0,202.10345549688535
841,13.673673673673676,19.44629650534435,0.0,265.90231257557946
842,13.713713713713716,30.110860906157686,0.0,412.93172614050087
843,13.753753753753756,1.4969338983436309,0.0,20.588460223464956
844,13.793793793793796,22.133136157084053,0.0,305.29991616077905
845,13.833833833833836,18.01895721822866,0.0,249.27126001593606
846,13.873873873873876,21.398593812663037,0.0,296.8813916351449
847,13.913913913913916,19.361296667480666,0.0,269.3914150930744
848,13.953953953953956,8.702524154714823,0.0,121.43462133806271
849,13.993993993993996,20.197430174595073,0.0,282.64271655739657
850,14.034034034034036,16.11540503403573,0.0,226.1641427199009
851,14.074074074074076,20.401754128631868,0.0,287.13579884741154
852,14.114114114114116,16.472758254541002,0.0,232.49838977880697
853,14.154154154154156,9.095165903361945,0.0,128.7343802537917
854,14.194194194194196,23.85844994567971,0.0,338.6514717014398
855,14.234234234234236,17.721587573832295,0.0,252.2532285284237
856,14.274274274274276,12.541958931733957,0.0,179.0273617282545
857,14.314314314314316,19.830532259940288,0.0,283.8604717889351
858,14.354354354354356,23.14172098510732,0.0,332.18446338982886
859,14.394394394394396,16.4298120357095,0.0,236.4971942677704
860,14.434434434434436,17.856384061639375,0.0,257.74680497381365
861,14.474474474474476,19.616267860902756,0.0,283.93516843709097
862,14.514514514514516,17.46855466792699,0.0,253.54759027521663
863,14.554554554554556,22.055930155578935,0.0,321.01423870081857
864,14.594594594594597,24.930396926256243,0.0,363.8490362210371
865,14.634634634634637,7.786252095024949,0.0,113.94895458384862
866,14.674674674674677,30.18914006495897,0.0,443.01580916146
867,14.714714714714717,24.441801788817774,0.0,359.6541404360574
868,14.754754754754757,19.98990923099945,0.0,294.9462082732052
869,14.794794794794797,24.625780389078276,0.0,364.3333675180951
870,14.834834834834837,29.599712843879306,0.0,439.1068511974889
871,14.874874874874877,11.289844152444886,0.0,167.93501912445547
872,14.914914914914917,11.743462260297377,0.0,175.1527404188498
873,14.954954954954957,33.881052522844215,0.0,506.68961430559824
874,14.994994994994997,7.862918317274476,0.0,117.90442081358525
875,15.035035035035037,8.466107572900011,0.0,127.28822396892711
876,15.075075075075077,10.455865378697723,0.0,157.62295555874647
877,15.115115115115117,29.61824814390031,0.0,447.6832302030978
878,15.155155155155157,21.97636954791202,0.0,333.05529024563367
879,15.195195195195197,21.30058065914591,0.0,323.6664808867217
880,15.235235235235237,22.76073473206285,0.0,346.7651477697664
881,15.275275275275277,25.819678315701143,0.0,394.4026937913909
882,15.315315315315317,21.737571891674623,0.0,332.9177677103321
883,15.355355355355357,16.2691045080009,0.0,249.8178810337676
884,15.395395395395397,23.447380626415207,0.0,360.9816957299959
